1,2,3,4,5,6,7,8,9,10,11,12,13
57051814,Uslugi,Predlozhenija uslug,"Videonabljudenie, ops, skud. Montazh","Magazin ""INVIDA"". Montazh,proektirovanie,oborudovanie,Vse dlja bezopasnosti vashego doma,biznesa. Tak zhe vsegda v nalichii avtomobil'nye videoregistratory,navigatory,radar - detektory. Avtomatika vorot,kalitok,shlagbaumy,turnikety i mnogoe drugoe. Zhdem Vas po adresu: Timashevsk, Druzhby 154. S 9-00 do 18-00","{""Vid uslugi"":""Ohrana, bezopasnost'""}",0,,0,0,0,0,0.06
63637556,Lichnye veschi,Detskaja odezhda i obuv',Kombinezon vesna-osen',"Kombinezon demisezonnyj. Rost - 80sm ( 12mes.). Tsvet goluboj s risunkom na grudke. Podojdet i mal'chiku, i devochke.V otlichnom sostojanii.","{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""74-80 sm (7-12 mes)""}",900,,0,0,0,0,1.61
57419065,Uslugi,Predlozhenija uslug,"Pochasovaja njanja, vechernjaja njanja, njanja, Ljubertsy","Mne 50 let, rabotaju ""babulej"" to est' zanimajus' s vnuchkoj (3 goda), est' vozmozhnost' rabotat' njanej vyhodnogo dnja ili vecherom ( v dannyj moment mozhno i v dnevnoe vremja). Tak chto esli vy sobralis' s muzhem v kino, ili hotite vstretit'sja s podrugoj v vyhodnye, a muzh tozhe zanjat ili nu ochen' nuzhno na shopping v Megu to ja mogu pomoch' s det'mi. Stoimost' var'iruetsja v zavisimosti ot togo, skol'ko detej i skol'ko chasov. V srednem 200 rublej v chas, esli na ves' den' (7-10 chasov), to 1000 rublej. Tak zhe mozhno otpravit' detej so mnoj na progulku, poka vy zanjaty po domu.  ^p Ja ne prosto sizhu s rebenkom, my zanimaemsja, znakoma so vsemi sovremennymi posobijami dlja detej mladshego doshkol'nogo vozrasta (Shkola semi gnomov, Disney, propisi dlja malyshej, Eto mozhet vash malysh). Sdelaem podelku, polezno provedem vremja. Tak chto komu nuzhen otdyh i neskol'ko chasov dlja sebja, zvonite +7@@PHONE@@.","{""Vid uslugi"":""Njani, sidelki""}",200,,0,1,0,0,0.24
94944500,Nedvizhimost',Kvartiry,"1-k kvartira, 30 m, 4/5 et.","Predlagaem snjat' kvartiru v Kazani. 1-komnatnaja kvartira po ulitse Marshala Chujkova, d. 34, 4/5-et. pan. doma. V kvartire sdelan svezhij kosmeticheskij remont, horoshie mezhkomnatnye dveri, na polu novyj linolium, s/u sovmeschen, obshit plastkovymi paneljami, na kuhne tol'ko holodil'nik, gazovaja plita, i gazovaja kolonka, v komnate stenka, stol knizhka, i divan, sdaetsja na dlitel'nyj srok semejnoj pare. Otlichnoe raspolozhenie doma, rjadom ochen' horoshaja shkola (9) s uglublennym izucheniem anglijskogo jazyka, detskie sady, ostanovki obschestvennogo transporta. Dom raspolozhen v tihom zelenom dvore. Rajon ul.: Fatyha Amirhana, Musina, Husaina Jamasheva, Golubjatnikova, Adoratskogo, Gavrilova, Bondarenko, Korolenko. Novo-Savinovskij rajon. Rjadom TTs Park Haus, Mechet'. ^p  v baze: 188905","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""4"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""5-8"", ""Etazhej v dome"":""5"", ""Adres"":""Kazan', Marshala Chujkova ul""}",10000,,0,0,0,0,4.50
16838063,Dlja doma i dachi,Mebel' i inter'er,Prodaju plintus dlja stoleshnitsy,"Prodaju plintus dlja stoleshnitsy, 4,5 m, b/u v otlichnom sostojanii, tsvet svetlyj pesochnyj","{""Vid tovara"":""Kuhonnye garnitury""}",1000,,0,0,0,0,2.88
56151883,Lichnye veschi,"Odezhda, obuv', aksessuary",Kozhanaja kurtka,"Chernaja kozhanaja kurtka, sostojanie ideal'noe, nosili odin sezon, kozha mjagkaja ne potertaja. Fason klasicheskij","{""Vid odezhdy"":""Muzhskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""5254 (XXL)""}",2000,,0,0,0,0,22.53
30954691,Nedvizhimost',Kvartiry,"3-k kvartira, 69 m, 7/9 et.",Prodaetsja 3-h komn.kvartira v novom dome. 69 kv.m. s/u razd. schetchiki. Okna PVH. 2 balkona.otdelka ot stroitelej. Nikto ne prozhival.,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""7"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Panel'nyj"", ""Ploschad'"":""69"", ""Adres"":""Burova""}",2400000,,0,0,0,0,1.70
69418310,Nedvizhimost',Zemel'nye uchastki,Uchastok 15 sot. (IZhS),"Prodaetsja zemel'nyj uchastok 15 sotok vozle kottedzhnogo poselka Akberdino Villedzh, v 17 km. ot Ufy, IZhS, otlichnoe mesto dlja stroitel'stva zhilogo doma. k ulitse podvedeny elektrichestvo i gaz, sosedi postroilis', prozhivajut postojanno, doroga kruglyj god, v sobstvennosti, vse dokumenty gotovy, rjadom raspolozheny: Akberdino, Nagaevo, Zinino, Zhilino,","{""Tip ob'javlenija"":""Prodam"", ""Rasstojanie do goroda"":""17"", ""Kategorija zemel'"":""Poselenij (IZhS)"", ""Ploschad'"":""15""}",1200000,,0,0,0,0,23.07
88025179,Rabota,Vakansii,Povar,Trebuetsja povar v Tsentr po uhodu za det'mi. Vse voprosy po telefonu.,"{""Sfera dejatel'nosti"":""Obrazovanie, nauka"", ""Grafik raboty"":""Polnyj den'""}",0,,0,0,0,0,4.06
91974520,Transport,Avtomobili s probegom,"LADA Kalina, 2012","V hor sostojanii,odin hozjain,belye litye diski,signalizatsija s avtozapuskom,muzyka. ^p Zvonit' posle 16:00 ^p 240 t.r,torg umesten.","{""Marka"":""VAZ (LADA)"", ""Model'"":""Kalina"", ""God vypuska"":""2012"", ""Probeg"":""40 000 - 44 999"", ""Tip kuzova"":""Hetchbek"", ""Tsvet"":""Chernyj"", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Pravyj"", ""Sostojanie"":""Ne bityj""}",240000,,0,0,0,0,0.04
87257041,Zhivotnye,Sobaki,Schenok (devochka 1) k novomu godu,"Predlagaju schenka DRT (suka) dlja vystavok, razvedenija ili prosto dlja dushi !!! rozhdennyj 05.11.2013 (planovaja vjazka ) ot roditelej  chempionov, polnaja, shikarnaja rodoslovnaja. ( mozhno posmotret' na nashem sajte   jk15.jimdo.com ) Papa- prizer vystavok, mama -2hBJC, 5hCAC, Luchshij junior. 2hLuchshaja suka, LPP ^p Schenok s dokumentami, klejmom, privivkoj, dogovorom kupli prodazhi.Malyshi rastut v ljubvi i zabote, v sem'e s det'mi, za gorodom, v ekologicheski chistom    Ruzskom r-ne. Ne kletochnogo soderzhanija  poetomu budut sotsializirovany i adaptirovany k kvartire.  ^p Posledujuschee soprovozhdenie kruglosutochno ( konsul'tatsii, informatsija o prohodjaschih vystavkah, rekomendatsii po soderzhaniju, uhodu i kormleniju, vjazki) dopolnitel'naja informatsija na sajte i po tel. 8@@PHONE@@ otvechu na ljuboj interesujuschij  vopros !","{""Poroda"":""Dzhek Rassel ter'er""}",0,,0,1,0,0,0.23
91825295,Transport,Zapchasti i aksessuary,Kuzov 1111 Oka 1oj komplektnosti 1999 g. v,"Prodam kuzov ot Oki,99 g.v.,tsvet - belyj.Sostojanie normal'noe,menjanye porogi.Ustanovlenna zadnjaja i perednjaja podveska,vsja provodka i salon na meste. ^p Net - dvigatelja i korobki. Dokumenty v polnom porjadke !!! ^p Smotret' rjadom s p.Dvurechensk","{""Vid tovara"":""Zapchasti"", ""Tip tovara"":""Dlja avtomobilej""}",16000,,0,0,0,0,4.99
24671644,Rabota,Rezjume,"Ischu rabotu, podrabotku","Ischu rabotu, podrabotku gruschikom, raznorabochim i t.d. ^p S ezhednevnoj oplatoj ^p Bez v/p","{""Sfera dejatel'nosti"":""Bez opyta, studenty"", ""Grafik raboty"":""Polnyj den'""}",0,,0,0,0,0,0.07
98850757,Nedvizhimost',"Doma, dachi, kottedzhi",Dacha 73 m na uchastke 13.3 sot.,"Mosk. obl. Lotoshinskij rajon. 140 km ot mkada. Dom karkasnoschitovoj 2et-73kv.m2, 1 etazh otdelan vagonkoj. Pechnoe otoplenie, elektrichestvo. Hozblok s nebol'shoj banej. Kolodets. Rjadom les , nebol'shaja rechka. Pod'ezd k domu horoshij. uchastok 13,3 sotki, ogorozhen derevjannym zaborom. ^p 8-@@PHONE@@ Lidija Mihajlovna ^p tsena dogovornaja","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dacha"", ""Etazhej v dome"":""2"", ""Rasstojanie do goroda"":""140"", ""Material sten"":""Brus"", ""Ploschad' uchastka"":""13.3""}",0,,0,1,0,0,20.71
10584105,Bytovaja elektronika,Telefony,iPhone 5 32GB,"iPhone 5 32Gb rst v otlichnom sostojanii(bez tsarapin),s pokupki v plenke i chehle,  v  polnom komplekte, stoit iOS 6.1.4 , esli chto mogu obnovit'. Torg real'nomu pokupatelju!","{""Vid telefona"":""iPhone""}",20000,,0,0,0,0,13.14
32817130,Nedvizhimost',Kommercheskaja nedvizhimost',"Prodam magazin (gotovyj biznes), g. Voronezh, Begov","Prodaetsja pomeschenie po adresu: Begovaja 20, 72 kv. m , telefon, signalizatsija, 380 vol't, konditsionery, ostanovka, parkovka, ideal'noe sostojanie, horoshij peshehodnyj i avtomobil'nyj trafik .......Arendatory. Tsena: 7 200 000 - (8 @@PHONE@@ - Jurij Viktorovich)","{""Tip ob'javlenija"":""Prodazha"", ""Vid ob'ekta"":""Magazin"", ""Gotovyj biznes"":""Da"", ""Adres"":""g. Voronezh , Begovaja 20""}",7200000,,0,1,0,0,5.17
22883816,Bytovaja elektronika,Telefony,"Samsung belyj, v plenke, dokumenty","Obschie harakteristiki ^p Standart GSM 900/1800/1900 ^p Tip smartfon ^p Operatsionnaja sistema bada 1.1 ^p Tip korpusa klassicheskij ^p Tip SIM-karty obychnaja ^p Kolichestvo SIM-kart 1 ^p Ves 100 g ^p Razmery (ShxVxT) 55x109.5x11.7 mm ^p Ekran ^p Tip ekrana tsvetnoj TFT, 262.14 tys tsvetov, sensornyj ^p Tip sensornogo ekrana mul'titach, emkostnyj ^p Diagonal' 3.2 djujm. ^p Razmer izobrazhenija 240x400 ^p Chislo pikselej na djujm (PPI) 146 ^p Avtomaticheskij povorot ekrana est' ^p Zvonki ^p Tip melodij polifonicheskie, MP3-melodii ^p Vibrozvonok est' ^p Mul'timedijnye vozmozhnosti ^p Fotokamera 3.20 mln piks. ^p Funktsii kamery podderzhka PictBridge ^p Zapis' videorolikov est' (MPEG4, H.263, H.264) ^p Geo Tagging est' ^p Audio MP3, FM-radio ^p Diktofon est' ^p Igry est' ^p Raz'em dlja naushnikov 3.5 mm ^p Svjaz' ^p Interfejsy Wi-Fi, Bluetooth 3.0, USB ^p Zarjadka ot USB est' ^p Sputnikovaja navigatsija GPS ^p Cistema A-GPS est' ^p Dostup v internet WAP, GPRS, EDGE, email POP/SMTP ^p Sinhronizatsija s komp'juterom est' ^p Ispol'zovanie v kachestve USB-nakopitelja est' ^p Pamjat' i protsessor ^p Kolichestvo jader protsessora 1 ^p Ob'em vstroennoj pamjati 100 Mb ^p Podderzhka kart pamjati microSD (TransFlash), ob'emom do 16 Gb ^p Soobschenija ^p Dopolnitel'nye funktsii SMS shablony soobschenij ^p MMS est' ^p Pitanie ^p Tip akkumuljatora Li-Ion ^p Emkost' akkumuljatora 1200 mAch ^p Vremja razgovora 14 ch ^p Vremja ozhidanija 800 ch ^p Drugie funktsii ^p Profil' A2DP est' ^p Zapisnaja knizhka i organajzer ^p Poisk po knizhke est' ^p Obmen mezhdu SIM-kartoj i vnutrennej pamjat'ju est' ^p Organajzer budil'nik, kal'kuljator, planirovschik zadach, podderzhka fajlov MS Office ^p Dopolnitel'naja informatsija ^p Osobennosti interfejs TouchWiz 3.0, Dolfin Browser 2.0, Samsung Apps","{""Vid telefona"":""Samsung""}",2600,,0,0,0,0,23.86
14381749,Lichnye veschi,Detskaja odezhda i obuv',Pal'to DolCE gabbana,"pal'to DOLCE GABBANA  firma,ochen' modnaja,razmer M  podhodit na 8/11 let  500r,sostojanie supper,kak novyj,odeta 1 raz vysylaju po pochte","{""Vid odezhdy"":""Dlja devochek"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""134-140 sm (8-10 let)""}",500,,0,0,0,0,4.95
83980242,Lichnye veschi,"Odezhda, obuv', aksessuary",Puhovik novyj,"Zimnjaja zhenskaja kurtka-puhovik,s napolnitelem iz puha utki. ^p  tsvet: chernyj, razmer: M-L sootvetstvuet nashemu 46. Novyj.c kapjushonom.Smotritsja ochen' krasivo. ^p esli vse esche visit ob'javlenie ,znachit predlozhenie esche aktual'no.nebol'shoj torg.","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4648 (L)""}",2800,,0,0,0,0,19.90
52819849,Rabota,Vakansii,Merchendajzer,Mne 22 goda zhelanie rabotat'...,"{""Sfera dejatel'nosti"":""Prodazhi"", ""Grafik raboty"":""Polnyj den'""}",15000,,0,0,0,0,0.17
99173134,Nedvizhimost',Kvartiry,"2-k kvartira, 44 m, 9/9 et.","prodaetsja kvartira posle remonta, kafel', komnaty izolirovannye, vid Volga, ostaetsja vstroen. kuhnja, chast. mebel'","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj"", ""Etazh"":""9"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""Volzhnigim""}",1300000,,0,0,0,0,23.66
56987964,Bytovaja elektronika,Telefony,iPhone 5 white 16GB,Prodaju IPhone 5 16 GB  belyj v ideal'nom sostojanii . Korobka i vse dokumenty . S momenta pokupki v plenke s oboih storon + otlichnyj chehol . Zvonite v ljuboe vremja,"{""Vid telefona"":""iPhone""}",15500,,0,0,0,0,4.74
64858282,Hobbi i otdyh,Bilety i puteshestvija,"2 Bileta na mjuzikl ""Notre Dame de Paris"" v Kremle","Jubilejnoe turne Mjuzikla "" Notre Dame de Paris""  na glavnoj stsene strany 13 nojabrja v Gosudarstvennom Kremlevskom dvortse; 2 bileta Parter levaja storona 43 rjad;   41 i 42 mesto. Stoimost' bileta 3 000 rub.","{""Vid tovara"":""Kontserty""}",3000,,0,0,0,0,21.39
38104058,Bytovaja elektronika,Telefony,Samsung galaxy mega 5.8,"rostest, v otlichnom sostojanii, prekrasen v rabote!","{""Vid telefona"":""Samsung""}",9999,,0,0,0,0,4.20
78979452,Uslugi,Zaprosy na uslugi,Pereustanovka Komp'juterov tjunerov i dr nositelej,Predlagaju uslugi po pereustanovke komp'juterov not bukov pereprashivki mobil'nyh telefonov vseh marok proshivka planshetov razblokirovka mobil'nyh tel i planshetov ustanovka programm Odnoklassniki V kontakte i t.d a tak zhe nastrojka internet plej marketov Google Play ustanovka antivirusa na komp'juter,"{""Vid uslugi"":""Drugoe""}",300,1,1,0,0,0,2.61
88121338,Hobbi i otdyh,Kollektsionirovanie,Nabor Slovatskih monet 1995g,Vsem Dobrogo vremeni dnja! ^p  Predlagaju Vam nabor Slovatskih monet 1995g. ^p  Nabor ne otkryvalsja  ^p  V horoshem sostojanie.,"{""Vid tovara"":""Monety""}",300,,0,0,0,0,0.04
39443741,Dlja doma i dachi,Mebel' i inter'er,Prodam stenku,"Otlichnaja stenka, 5 sektsij, shkafy, servanty pod posudu, vse v horoshem, rabochem sostojanii. ne podhodit pod novyj inter'er.","{""Vid tovara"":""Shkafy i komody""}",6000,,0,0,0,0,5.64
46048227,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 40 m,"Otdel'naja odnokomnatnaja kvartira v chastnom dome so vsemi udobstvami, novaja, v ideal'nom sostojanii, avtonomnoe otoplenie, teplye poly, mebel'.","{""Tip ob'javlenija"":""Sdam"", ""Vid ob'ekta"":""Dom"", ""Etazhej v dome"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Rasstojanie do goroda"":""V cherte goroda"", ""Material sten"":""Kirpich""}",12000,,0,0,0,0,21.26
75136336,Rabota,Vakansii,Avtoslesar',"Trebuetsja avtoslesar',grafik po smennyj,zarplata pri sobesedovanie.","{""Sfera dejatel'nosti"":""Avtomobil'nyj biznes"", ""Grafik raboty"":""Smennyj grafik""}",0,,0,0,0,0,0.18
67456396,Nedvizhimost',Kvartiry,Snimu 1-k kvartiru,"molodaja para snimet  1komnatnuju kvartiru s mebel'ju i neobhodimoj bytovoj tehnikoj.chistotu, porjadok i svoevremennuju oplatu garantiruem! rajon m.gagarinskaja ili moskovskaja. rieltoram pros'ba zvonit' tol'ko po faktu nalichija kvartiry!","{""Tip ob'javlenija"":""Snimu"", ""Kolichestvo komnat"":""1""}",14000,,0,0,0,0,0.59
53453761,Nedvizhimost',Kvartiry,"2-k kvartira, 68 m, 7/10 et.","2-uh kom.kv. 2-a zasteklennyh balkona, evro remont,dzhakuzi, vstroennaja kuhnja, stiral'naja mashina, holodil'nik, vsja mebel'. san uzel razdel'nyj v kafel'. ot hozjaina, rieltorov ne bespokoit'!!! zvonit' s 12 do15 ili s 19.30 do 22.00 (malen'kij rebenok).","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""2"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""7"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Panel'nyj"", ""Adres"":""batavina 13""}",15000,,0,0,0,0,0.05
94190488,Nedvizhimost',Kvartiry,"3-k kvartira, 124 m, 15/16 et.","Kvartiry biznes-klassa ot nadezhnogo zastrojschika!  ^p Zhiloj kompleks vkljuchaet v sebja dva 13-etazhnyh korpusa, vozvedennyh v sootvetstvii s samymi sovremennymi stroitel'nymi tehnologijami. Krome togo, zhil'tsy Kima 1 imejut vozmozhnost' vospol'zovat'sja podzemnoj stojankoj. Ona rasschitana na 37 avtomobilej. Na pervom etazhe raspolagajutsja kommercheskie pomeschenija, vsja ostal'naja ploschad' zhilogo kompleksa Kima 1 v Peterburge otvedena pod chastnye odno-, dvuh- i trehkomnatnye kvartiry. Kazhdaja iz nih osnaschena osteklennym balkonom ili lodzhiej. V tselom rjade trehkomnatnyh kvartir imeetsja srazu dva balkona i dazhe pomeschenija, prednaznachennye dlja organizatsii sauny. ^p  Est' raznye etazhi, metrazhi i planirovki. ^p Zvonite prjamo sejchas 36-31-666! ^p  v baze: 283492","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""15"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""13-16"", ""Etazhej v dome"":""16"", ""Adres"":""kima""}",14517552,,0,0,0,0,17.05
17119460,Bytovaja elektronika,Telefony,Prodaju iPhone 4s 32gb,"Prodaju iPhone 4S, 32 gb v ochen' horoshem sostojanii! Programmnoe obespechenie iOS 7! Rabotaet bez gljukov i tormozov!podderzhka sim kart ljubyh sotovyh operatorov. Ustanovleno mnogo prilozhenij!!! V komplekte: korobka, naushniki, z/u, kljuch dlja sim slota! Vse original!!!!!Prodaetsja za nenadobnost'ju, t.k. kuplen 5s!!!v podarok 5 chehlov!!!! Tsena 12500 rublej!!!","{""Vid telefona"":""iPhone""}",12500,,0,0,0,0,5.77
58849695,Nedvizhimost',Kvartiry,"1-k kvartira, 60 m, 8/13 et.",Sdaetsja na dlitel'nyj srok polnost'ju mebelirovannaja kvartira. Arendnaja plata dogovornaja.,"{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""8"", ""Etazhej v dome"":""13"", ""Etazhej v dome"":""13-16"", ""Tip doma"":""Monolitnyj"", ""Adres"":""Brt'ev Kashirinyh 66""}",14000,,0,0,0,0,0.23
41923245,Dlja doma i dachi,Mebel' i inter'er,Holl,"Divan raskladnoj, kresla ne raskladnye, Otdam s chehlami,  V ideal'nom sostojanii, torg.","{""Vid tovara"":""Krovati, divany i kresla""}",20000,,0,0,0,0,20.29
15567446,Nedvizhimost',Zemel'nye uchastki,Uchastok 14 sot. (IZhS),"Gor'kovskoe, 27 km ot MKAD, El'nja. Uchastok. 14 sotok na ohranjaemoj territorii, pod zastrojku. Kommunikatsii po granitse, vhodjat v stoimost': el-vo, magistral'nyj gaz, vodoprovod. Kruglogodichnyj pod'ezd, asfal't. Rjadom les, vodoem. ^p Lot 31317 ^p Gor'kovskoe, 27 km ot MKAD, El'nja ^p  v baze: 31317","{""Tip ob'javlenija"":""Prodam"", ""Rasstojanie do goroda"":""27"", ""Kategorija zemel'"":""Poselenij (IZhS)"", ""Ploschad'"":""14""}",2380000,,0,0,0,0,7.02
56544378,Transport,Avtomobili s probegom,"Ford Galaxy, 1997",Na otlichnom hodu peredvigajus' na nej kazhdyj den'.Na zimnej rezine.U avto est' vse dokumenty dlja ekspluatatsii.Vechnyj uchet.Zaschita ot kamer.Ezdit' mogut vse.Libo na zapchasti.Ili obmen,"{""Marka"":""Ford"", ""Model'"":""Galaxy"", ""God vypuska"":""1997"", ""Probeg"":""170 000 - 179 999"", ""Tip kuzova"":""Miniven"", ""Tsvet"":""Sinij"", ""Ob'em dvigatelja"":""2.0"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",110000,0,1,0,0,0,8.93
49048040,Bytovaja elektronika,Telefony,Galaxy note 2 obmen,"Telefon v otlichnom sostojanii vse doku est' na garantii  ne odnoj tsarapin obmen na iPhone 5! vozmozhno s moeju doplotoj ili prodam srochno.  ^p ....................................................... ^p Obschie harakteristiki ^p Standart ^p GSM 900/1800/1900, 3G ^p Tip ^p smartfon ^p Operatsionnaja sistema ^p Android 4.3 ^p Tip korpusa ^p klassicheskij ^p Tip SIM-karty ^p micro SIM ^p Kolichestvo SIM-kart ^p 1 ^p Ves ^p 180 g ^p Razmery (ShxVxT) ^p 80.5x151.1x9.4 mm ^p Ekran ^p Tip ekrana ^p tsvetnoj HD Super AMOLED, sensornyj ^p Tip sensornogo ekrana ^p mul'titach, emkostnyj ^p Diagonal' ^p 5.55 djujm. ^p Razmer izobrazhenija ^p 720x1280 ^p Chislo pikselej na djujm (PPI) ^p 265 ^p Avtomaticheskij povorot ekrana ^p est' ^p Zvonki ^p Tip melodij ^p polifonicheskie, MP3-melodii ^p Vibrozvonok ^p est' ^p Mul'timedijnye vozmozhnosti ^p Fotokamera ^p 8 mln piks., svetodiodnaja vspyshka ^p Funktsii kamery ^p avtofokus ^p Raspoznavanie ^p lits ^p Zapis' videorolikov ^p est' ^p Maks. razreshenie video ^p 1920x1080 ^p Frontal'naja kamera ^p est', 1.9 mln piks. ^p Vosproizvedenie video ^p 3GP(MP4), WMV(ASF), AVI, FLV, MKV, WebM ^p Audio ^p MP3, AAC, WAV, WMA, FM-radio ^p Diktofon ^p est' ^p Raz'em dlja naushnikov ^p 3.5 mm ^p Videovyhod ^p MHL ^p Svjaz' ^p Interfejsy ^p USB, Wi-Fi, Wi-Fi Direct, NFC, Bluetooth 4.0 ^p USB-host ^p est' ^p Sputnikovaja navigatsija ^p GPS/GLONASS ^p Cistema A-GPS ^p est' ^p Dostup v internet ^p WAP, GPRS, HSDPA, HSUPA, HSPA+, email POP/SMTP, email IMAP4, HTML ^p Modem ^p est' ^p Sinhronizatsija s komp'juterom ^p est' ^p Pamjat' i protsessor ^p Protsessor ^p Samsung Exynos 4412, 1600 MGts ^p Kolichestvo jader protsessora ^p 4 ^p Videoprotsessor ^p Mali-400 MP4 ^p Ob'em vstroennoj pamjati ^p 16 Gb ^p Ob'em operativnoj pamjati ^p 2 Gb ^p Podderzhka kart pamjati ^p microSD (TransFlash), ob'emom do 64 Gb ^p Soobschenija ^p Dopolnitel'nye funktsii SMS ^p vvod teksta so slovarem ^p MMS ^p est' ^p Pitanie ^p Tip akkumuljatora ^p Li-Ion ^p Emkost' akkumuljatora ^p 3100 mAch ^p Drugie funktsii ^p Datchiki ^p osveschennosti, priblizhenija, giroskop, kompas ^p Zapisnaja knizhka i organajzer ^p Poisk po knizhke ^p est' ^p Obmen mezhdu SIM-kartoj i vnutrennej pamjat'ju ^p est' ^p Organajzer ^p budil'nik, kal'kuljator, planirovschik zadach","{""Vid telefona"":""Samsung""}",0,,0,0,0,0,8.74
85573796,Nedvizhimost',Kvartiry,"1-k kvartira, 33 m, 3/5 et.",bez mebeli.oplata 8000+ kommunal'nye uslugi.,"{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""3"", ""Etazhej v dome"":""5"", ""Etazhej v dome"":""5-8"", ""Adres"":""E.Alekseevoj80""}",8000,,0,0,0,0,22.85
27819914,Bytovaja elektronika,Tovary dlja komp'jutera,Veb-kamera prestigio pwc413,kamera v ochen' horoshem sostojanii. pol'zovalas' neskol'ko raz. tsena 1500r. vozmozhen torg.,"{""Vid tovara"":""Veb-kamery""}",1500,,0,0,0,0,0.13
63224788,Zhivotnye,Sobaki,Schenki rizenshnautsera,"Alimentnyj schenok, mal'chik, dlja dushi, ohrany i vystavok, 3 mes.,krepkij kostjak, hvost kupirovan, privit po vozrastu, guljaet, dokumenty. Roditeli titulovany s ustojchivoj psihikoj. ^p Tsena dogovornaja.","{""Poroda"":""Rizenshnautser""}",0,,0,0,0,0,0.30
92369653,Transport,Zapchasti i aksessuary,Turbina Garrett a/r 48 m24,"Ot dizel'nogo dvigatelja, snjata s Nissan Patrol 61 kuzov, turba v ideale, mogu vyslat' foto. Vozmozhna dostavka po Rossii","{""Vid tovara"":""Zapchasti"", ""Tip tovara"":""Dlja avtomobilej""}",8000,,0,0,0,0,2.75
24806340,Zhivotnye,Akvarium,Prodam dvuh klarisov po 34sm,klarisy 34sm po 1500r za shtuku,,1500,,0,0,0,0,0.11
45936856,Nedvizhimost',Kvartiry,"2-k kvartira, 57 m",Zamechatel'naja kvartira s praktichnoj planirovkoj v novom kirpichno-monolitnom dome s blagoustroennoj territoriej.,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Novostrojka"", ""Adres"":""Grazhdanskij pr.""}",3325000,,0,0,0,0,0.42
98799585,Nedvizhimost',Kvartiry,"1-k kvartira, 41 m, 2/9 et.","1 komnatnaja kvartira. Imeetsja vsja sovremennaja mebel' dlja prozhivanija: divan, 2-sp krovat' -transformer, stenka, 2 vstroennyh shkafa-kupe. I tehnika: holodil'nik, mikrovolnovka, konditsioner, TV.","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""2"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""Razina""}",15000,,0,0,0,0,22.20
